id,price,year,month,day_of_week,price_percentile,has_garden,has_parking,location_Urban,location_Suburban,location_Rural,size_sq_ft,size_percentile,has_epc_rating,epc_rating_encoded,Property Type_D,Property Type_F,Property Type_O,Property Type_S,Property Type_T,Property Type_Unknown,is_scraped
2142,-0.6025974025974026,2023,12,6,-0.6307817952334992,True,False,False,True,False,0.04325032765399738,0.051717171717171787,0.0,,False,True,False,False,False,False,True
2143,-0.1038961038961039,2023,12,6,-0.1351251020862722,True,False,False,False,True,0.43774574049803405,0.6973737373737375,0.0,,False,False,False,False,True,False,True
2144,0.7272727272727273,2023,12,6,0.6682010542727744,True,True,False,True,False,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2145,0.6857142857142857,2023,12,6,0.638503229638429,False,False,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,True,False,False,True
2146,0.6233766233766234,2023,12,6,0.5868290147746676,False,True,False,False,True,,,0.0,,True,False,False,False,False,False,True
2147,-0.4155844155844156,2023,12,6,-0.4377459351102531,False,False,False,False,True,0.46657929226736566,0.7385858585858586,0.0,,False,False,False,True,False,False,True
2148,0.935064935064935,2023,12,6,0.8220357858786842,False,True,True,False,False,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2149,0.5194805194805194,2023,12,6,0.48734130224961003,True,True,False,True,False,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2150,-0.1038961038961039,2023,12,6,-0.1351251020862722,True,False,False,False,True,0.20969855832241152,0.32000000000000006,0.0,,True,False,False,False,False,False,True
2151,0.1038961038961039,2023,12,6,0.09829979953968362,False,False,False,True,False,0.5360419397116645,0.8367676767676768,0.0,,False,False,False,False,True,False,True
2152,0.3116883116883117,2023,12,6,0.30321478951666797,True,False,True,False,False,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,True,False,False,True
2153,-0.3116883116883117,2023,12,6,-0.33469448362907417,False,False,True,False,False,0.21231979030144169,0.330909090909091,0.0,,False,False,False,False,True,False,True
2154,0.8311688311688312,2023,12,6,0.764422006088054,False,True,False,True,False,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2155,0.6649350649350649,2023,12,6,0.6292969040017817,False,True,False,True,False,,,0.0,,False,False,False,True,False,False,True
2156,-0.8748051948051948,2023,12,6,-0.8686613705546069,False,True,True,False,False,-0.027522935779816515,-0.03474747474747468,0.0,,False,True,False,False,False,False,True
2157,0.935064935064935,2023,12,6,0.8220357858786842,True,False,False,True,False,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2158,0.16623376623376623,2023,12,6,0.1556166010839706,True,True,True,False,False,0.29750982961992134,0.46424242424242435,0.0,,False,False,False,False,True,False,True
2159,1.0389610389610389,2023,12,6,0.9007350211597001,False,False,True,False,False,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2160,-0.3116883116883117,2023,12,6,-0.33469448362907417,True,True,False,True,False,0.5229357798165137,0.8193939393939395,0.0,,False,False,False,True,False,False,True
2161,-0.4779220779220779,2023,12,6,-0.5036751057985003,False,False,False,False,True,-0.08387942332896461,-0.09090909090909087,0.0,,True,False,False,False,False,False,True
2162,0.3116883116883117,2023,12,6,0.30321478951666797,False,False,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2163,1.0389610389610389,2023,12,6,0.9007350211597001,False,True,False,False,True,,,0.0,,False,True,False,False,False,False,True
2164,-0.14566233766233766,2023,12,6,-0.19214492538421565,True,True,False,False,True,0.43774574049803405,0.6973737373737375,0.0,,False,False,False,True,False,False,True
2165,0.5485714285714286,2023,12,6,0.5170391268839557,True,False,False,True,False,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
