Unique Transaction Identifier,Price,Date of Transaction,Postal Code,Property Type,Old/New,Duration,PAON,SAON,Street,Locality,Town/City,District,County,PPD Category Type,Record Status
{045A1898-53B9-9A24-E063-4804A8C048EA},426000,2023-07-07,HP5 1QD,T,N,F,358,,WATERSIDE,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53BA-9A24-E063-4804A8C048EA},500000,2023-07-21,HP10 9RB,S,N,F,KINGSBURY,,LONDON ROAD,LOUDWATER,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53BC-9A24-E063-4804A8C048EA},655000,2023-07-12,HP20 1PH,S,N,F,283,,TRING ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53BE-9A24-E063-4804A8C048EA},322000,2023-07-28,SL0 9AZ,S,N,L,26,,BATHURST WALK,,IVER,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53C1-9A24-E063-4804A8C048EA},318000,2023-06-12,HP19 9UN,S,N,F,3,,VINCENT ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53C4-9A24-E063-4804A8C048EA},225000,2023-08-01,HP21 8YX,S,N,F,10,,LAVENDER CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53C5-9A24-E063-4804A8C048EA},760000,2023-07-28,HP10 9BT,D,N,F,23,,SOUTHFIELD ROAD,FLACKWELL HEATH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53C6-9A24-E063-4804A8C048EA},332000,2023-03-17,HP27 0HX,T,N,F,56,,WOODFIELD ROAD,,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53C7-9A24-E063-4804A8C048EA},1431000,2023-07-07,SL9 7RE,D,N,F,SEATON COTTAGE,,WEST COMMON,,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53C9-9A24-E063-4804A8C048EA},3150000,2023-08-02,HP9 2QH,D,N,F,BEECHWOOD HOUSE,,LONG GROVE,SEER GREEN,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53CB-9A24-E063-4804A8C048EA},675000,2023-07-07,HP6 6NZ,S,N,F,4,,PARCHMENT CLOSE,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53CC-9A24-E063-4804A8C048EA},380000,2023-07-14,HP5 2AP,S,N,F,137,,SUNNYSIDE ROAD,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53CD-9A24-E063-4804A8C048EA},330000,2023-08-11,HP12 4TJ,T,N,F,21A,,SYCAMORE ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53CE-9A24-E063-4804A8C048EA},420000,2023-08-07,MK18 1EZ,D,N,F,7,,BRISTLE HILL,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53CF-9A24-E063-4804A8C048EA},340000,2023-08-18,HP17 0TG,S,N,F,6,,TERRICK ROW,TERRICK,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53D1-9A24-E063-4804A8C048EA},420000,2023-03-03,HP27 9HP,S,N,F,33,,WESTMEAD,,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53D2-9A24-E063-4804A8C048EA},310000,2023-07-14,HP20 2AF,T,N,F,105,,ELMHURST ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53D7-9A24-E063-4804A8C048EA},475000,2023-06-30,HP19 0GF,T,N,F,10,,PIPIT GARDENS,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-572B-9A24-E063-4804A8C048EA},215000,2023-02-16,HP21 7RN,F,N,L,1,,CORONATION VILLAS,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-575D-9A24-E063-4804A8C048EA},645000,2023-07-28,LU7 9EF,D,N,F,WELLCROFT COTTAGE,,WELLCROFT,IVINGHOE,LEIGHTON BUZZARD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-578D-9A24-E063-4804A8C048EA},290000,2023-06-30,HP21 8EJ,S,N,F,20,,FREMANTLE ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5792-9A24-E063-4804A8C048EA},342000,2023-02-21,SL0 9NX,T,N,F,46,,DUTTON WAY,,IVER,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5795-9A24-E063-4804A8C048EA},352500,2023-01-27,MK18 1ZJ,S,Y,F,51,,SWITHIN LANE,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5796-9A24-E063-4804A8C048EA},422500,2023-02-28,HP18 1BA,D,Y,F,19,,LOMBARD AVENUE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-579A-9A24-E063-4804A8C048EA},555000,2023-01-27,MK18 1WN,D,Y,F,14,,TOKI ROAD,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-579D-9A24-E063-4804A8C048EA},739995,2023-04-21,HP22 7DF,D,Y,F,10,,HOPS ROAD,BROUGHTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57A3-9A24-E063-4804A8C048EA},655950,2023-05-11,HP17 8FH,D,Y,F,17,,TIBBS ROAD,HADDENHAM,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57A4-9A24-E063-4804A8C048EA},525000,2023-05-04,SL9 0LR,S,N,F,18,,CROSS LANES,CHALFONT ST PETER,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57A8-9A24-E063-4804A8C048EA},450000,2023-07-21,MK18 1QX,D,N,F,45,,MANOR PARK,MAIDS MORETON,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57AD-9A24-E063-4804A8C048EA},257050,2023-07-28,HP22 7EP,F,Y,L,25,,KINGSBROOK BASIN,BROUGHTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57B0-9A24-E063-4804A8C048EA},390000,2023-07-31,HP22 6AN,S,N,F,39,,CARRINGTON CRESCENT,WENDOVER,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57B2-9A24-E063-4804A8C048EA},540000,2023-03-24,HP13 5XP,D,N,F,12,,NARROW LANE,DOWNLEY,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57B3-9A24-E063-4804A8C048EA},420000,2023-07-12,HP15 7UW,S,N,F,25,,HIGHFIELD WAY,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57B5-9A24-E063-4804A8C048EA},377500,2023-03-16,HP15 7TP,T,N,F,14,,BEECHFIELD WAY,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57B6-9A24-E063-4804A8C048EA},420100,2023-06-30,HP13 7BG,S,N,F,16,,TAMAR CLOSE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57B7-9A24-E063-4804A8C048EA},365000,2023-07-24,HP21 9JP,S,N,F,6,,CAREY CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57B9-9A24-E063-4804A8C048EA},292000,2023-07-07,HP19 7SQ,T,N,F,21,,WALLBRIDGE CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57BA-9A24-E063-4804A8C048EA},1100000,2023-07-05,SL1 7HD,D,N,F,18B,,LINCOLN HATCH LANE,BURNHAM,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53E0-9A24-E063-4804A8C048EA},530000,2023-08-11,HP22 6AF,S,N,F,6,,CASTLE PARK ROAD,WENDOVER,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53E1-9A24-E063-4804A8C048EA},1200000,2023-07-26,HP6 6PP,D,N,F,37,,CHENIES AVENUE,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53E2-9A24-E063-4804A8C048EA},780000,2023-07-19,UB9 5EH,D,N,F,1A,,DOGGETTS FARM ROAD,DENHAM,UXBRIDGE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53E3-9A24-E063-4804A8C048EA},1480000,2023-02-13,SL7 2JL,D,N,F,ACRES VIEW,,BOVINGDON GREEN,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53E5-9A24-E063-4804A8C048EA},295000,2023-08-04,LU7 9EY,T,N,F,80,,VICARAGE ROAD,PITSTONE,LEIGHTON BUZZARD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53E6-9A24-E063-4804A8C048EA},675000,2023-07-14,HP9 2HX,T,N,F,20,,CROSSWAYS,,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53E8-9A24-E063-4804A8C048EA},445000,2023-07-27,SL8 5AT,T,N,F,FRANKLIN COURT,4,FURLONG CLOSE,,BOURNE END,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53E9-9A24-E063-4804A8C048EA},130000,2023-08-21,HP5 1LN,F,N,L,16,,TOWN BRIDGE COURT,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53EA-9A24-E063-4804A8C048EA},335000,2023-08-01,HP13 7LA,S,N,F,183,,TOTTERIDGE ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53EB-9A24-E063-4804A8C048EA},500000,2023-03-10,HP5 1ND,T,N,F,31,,MEADES LANE,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53EC-9A24-E063-4804A8C048EA},1150000,2023-08-17,UB9 5NJ,T,N,F,CHESTNUT BARN,,SAVAY LANE,DENHAM,UXBRIDGE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53ED-9A24-E063-4804A8C048EA},435000,2023-07-14,HP20 1PX,S,N,F,180,,BROUGHTON AVENUE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53EF-9A24-E063-4804A8C048EA},1180000,2023-07-25,SL9 0PL,D,N,F,15,,FOXDELL WAY,CHALFONT ST PETER,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53F1-9A24-E063-4804A8C048EA},1200000,2023-06-28,HP22 4PA,D,N,F,"CLAY RIDGE, 65",,LEIGHTON ROAD,WINGRAVE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53F4-9A24-E063-4804A8C048EA},831000,2023-07-25,HP9 2LE,S,N,F,43,,MALTHOUSE SQUARE,,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53F6-9A24-E063-4804A8C048EA},430000,2023-08-11,HP14 3LL,F,N,L,20,,FRAMERS COURT,LANE END,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53F7-9A24-E063-4804A8C048EA},365000,2023-07-14,MK18 1SF,T,N,F,89,,FISHERS FIELD,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53F9-9A24-E063-4804A8C048EA},1130000,2023-07-18,SL8 5JE,D,N,F,WHITE HORSE COTTAGE,,KILN LANE,,BOURNE END,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53FC-9A24-E063-4804A8C048EA},390000,2023-02-10,LU7 0SD,S,N,F,20,,MENTMORE ROAD,CHEDDINGTON,LEIGHTON BUZZARD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53FD-9A24-E063-4804A8C048EA},390000,2023-08-11,HP12 4LD,S,N,F,3,,FIVE ACRE WOOD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-53FE-9A24-E063-4804A8C048EA},290000,2023-02-03,HP13 6DX,T,N,F,19,,PETERBOROUGH AVENUE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57BB-9A24-E063-4804A8C048EA},745000,2023-08-01,SL1 7LD,D,N,F,21,,SANDS FARM DRIVE,BURNHAM,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57BC-9A24-E063-4804A8C048EA},365000,2023-08-03,HP19 7SS,S,N,F,114,,ROWLAND WAY,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57BD-9A24-E063-4804A8C048EA},590000,2023-07-27,HP22 6AL,T,N,F,93,,GRENVILLE AVENUE,WENDOVER,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57BE-9A24-E063-4804A8C048EA},1575000,2023-06-30,SL2 3LF,D,N,F,MILLSTONES,,EGYPT LANE,FARNHAM COMMON,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57BF-9A24-E063-4804A8C048EA},365000,2023-07-17,SL1 7AX,S,N,F,186,,LENT RISE ROAD,BURNHAM,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57C0-9A24-E063-4804A8C048EA},390000,2023-06-30,HP15 7TJ,T,N,F,50,,WELLFIELD,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57C1-9A24-E063-4804A8C048EA},655000,2023-08-03,SL7 3LW,D,N,F,34,,REDSHOTS CLOSE,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57C2-9A24-E063-4804A8C048EA},760000,2023-08-01,HP16 0QL,S,N,F,OAKLANDS,,NAIRDWOOD LANE,PRESTWOOD,GREAT MISSENDEN,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57C3-9A24-E063-4804A8C048EA},370000,2023-07-10,HP21 9RG,T,N,F,3,,HAVEN SHAW CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57C6-9A24-E063-4804A8C048EA},400000,2023-03-24,HP5 3EQ,S,N,F,7,,FRANCES STREET,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57C7-9A24-E063-4804A8C048EA},317500,2023-07-19,HP17 8EU,T,N,F,68,,SHEERSTOCK,HADDENHAM,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57C9-9A24-E063-4804A8C048EA},950000,2023-08-03,SL1 8JN,D,N,F,24,,REDWOOD,BURNHAM,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57CA-9A24-E063-4804A8C048EA},342500,2023-04-06,HP12 4AT,S,N,F,37,,PORTWAY DRIVE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57CB-9A24-E063-4804A8C048EA},740000,2023-02-20,SL2 3XT,S,N,F,4,,BEACONSFIELD VIEW,HEDGERLEY,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57CD-9A24-E063-4804A8C048EA},452000,2023-07-11,HP22 4QN,S,N,F,8,,LITTLE MOLLARDS,WINGRAVE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57CE-9A24-E063-4804A8C048EA},280000,2023-08-16,HP5 2AX,S,N,F,3,,GLENISTER ROAD,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57CF-9A24-E063-4804A8C048EA},350000,2023-07-17,MK18 7BJ,S,N,F,16,,WINDMILL CLOSE,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57D0-9A24-E063-4804A8C048EA},890000,2023-07-25,SL6 0AX,S,N,F,ASHBROOKE,,ELLINGTON ROAD,TAPLOW,MAIDENHEAD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57D2-9A24-E063-4804A8C048EA},335000,2023-03-13,MK18 7ER,S,N,F,11,,SWALLOW CLOSE,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57D4-9A24-E063-4804A8C048EA},387000,2023-07-21,HP13 6TY,S,N,F,110,,WALTON DRIVE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57D5-9A24-E063-4804A8C048EA},473000,2023-08-02,SL3 6BH,S,N,F,51,,WITHYCROFT,GEORGE GREEN,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57D8-9A24-E063-4804A8C048EA},500000,2023-06-26,HP22 6AJ,S,N,F,45,,GRENVILLE AVENUE,WENDOVER,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57DB-9A24-E063-4804A8C048EA},1210000,2023-07-21,SL9 7BJ,D,N,F,THE GARDENS,,PINSTONE WAY,,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57DD-9A24-E063-4804A8C048EA},1648500,2023-07-24,SL2 4EP,D,N,F,22,,CLEVEHURST CLOSE,STOKE POGES,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5402-9A24-E063-4804A8C048EA},438000,2023-04-03,HP5 3DD,S,N,F,16,,CRABBE CRESCENT,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5403-9A24-E063-4804A8C048EA},332500,2023-07-03,HP7 9JR,T,N,F,93,,WHITE LION ROAD,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5404-9A24-E063-4804A8C048EA},300000,2023-08-01,HP11 2TB,T,N,F,2,,PLUMER TERRACE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5405-9A24-E063-4804A8C048EA},850000,2023-07-27,HP19 0GH,D,N,F,15,,KESTREL WAY,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5406-9A24-E063-4804A8C048EA},395000,2023-07-13,HP13 7QJ,T,N,F,29,,LYNDON GARDENS,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5407-9A24-E063-4804A8C048EA},361000,2023-07-07,HP20 1PT,S,N,F,8,,HERON CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5409-9A24-E063-4804A8C048EA},366000,2023-08-04,HP19 0UL,S,N,F,1,,OWL CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-540C-9A24-E063-4804A8C048EA},525000,2023-06-30,HP13 6DE,S,N,F,7,,SHERATON DRIVE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-540D-9A24-E063-4804A8C048EA},782500,2023-06-21,HP22 4AY,D,N,F,CROSS FARM COTTAGE,,UPPER STREET,QUAINTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5410-9A24-E063-4804A8C048EA},450000,2023-07-27,HP22 5XZ,D,N,F,2,,ARNOLD CLOSE,STOKE MANDEVILLE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5412-9A24-E063-4804A8C048EA},2850000,2023-07-10,SL9 8QD,D,N,F,"FENCOURT, 6",,OVAL WAY,,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5413-9A24-E063-4804A8C048EA},420000,2023-08-11,MK17 0SB,D,N,F,38,,TWEEDALE CLOSE,MURSLEY,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5414-9A24-E063-4804A8C048EA},1775000,2023-07-19,HP10 0EA,D,N,F,HERONS COURT,,MANOR GARDENS,WOOBURN GREEN,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5415-9A24-E063-4804A8C048EA},410000,2023-08-04,HP5 2PE,T,N,F,9,,DELLFIELD,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5418-9A24-E063-4804A8C048EA},570000,2023-07-18,HP22 4HJ,S,N,F,14,,STONE VIEW,OVING,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5419-9A24-E063-4804A8C048EA},540000,2023-07-13,HP13 7QJ,S,N,F,17,,LYNDON GARDENS,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-541C-9A24-E063-4804A8C048EA},390000,2023-06-23,HP22 4PS,S,N,F,8A,,WINSLOW ROAD,WINGRAVE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-541D-9A24-E063-4804A8C048EA},600000,2023-07-24,LU6 2HB,D,N,F,6,,EATONGATE CLOSE,EDLESBOROUGH,DUNSTABLE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-541F-9A24-E063-4804A8C048EA},382500,2023-07-24,HP13 5NH,S,N,F,5,,MIDDLEBROOK ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5420-9A24-E063-4804A8C048EA},345000,2023-05-26,HP17 8DJ,T,N,F,57,,ANXEY WAY,HADDENHAM,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5421-9A24-E063-4804A8C048EA},200000,2023-07-04,HP13 7JE,F,N,L,23,,WOODSIDE ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-5423-9A24-E063-4804A8C048EA},1450000,2023-07-26,HP8 4HH,D,N,F,2,,HIGH VIEW,,CHALFONT ST GILES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57DE-9A24-E063-4804A8C048EA},975000,2023-07-14,HP6 6PT,S,N,F,14,,BEDFORD AVENUE,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57DF-9A24-E063-4804A8C048EA},285000,2023-08-03,MK18 5HQ,T,N,F,46,,MANOR ROAD,AKELEY,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57E0-9A24-E063-4804A8C048EA},393000,2023-07-26,MK18 7BT,S,N,F,87,,BURLEIGH PIECE,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57E1-9A24-E063-4804A8C048EA},836000,2023-06-05,HP6 6ET,D,N,F,11,,MADELEY CLOSE,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57E2-9A24-E063-4804A8C048EA},450000,2023-08-01,HP9 1BE,T,N,F,19,,ROWAN CLOSE,,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57E3-9A24-E063-4804A8C048EA},470000,2023-06-30,SL0 9RL,S,N,F,8,,IVERDALE CLOSE,,IVER,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57E4-9A24-E063-4804A8C048EA},468000,2023-06-23,HP5 2BZ,S,N,F,17,,LITTLE SPRING,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57E5-9A24-E063-4804A8C048EA},360000,2023-08-04,MK18 7DB,T,N,F,113,,BURLEIGH PIECE,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57E6-9A24-E063-4804A8C048EA},345000,2023-02-17,HP5 2LR,T,N,F,230,,GREAT HIVINGS,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57E7-9A24-E063-4804A8C048EA},675000,2023-07-14,SL2 4AG,D,N,F,5,,ASH GROVE,STOKE POGES,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57EA-9A24-E063-4804A8C048EA},220000,2023-08-07,HP20 1XJ,T,N,F,10,,FIELD WAY,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57EC-9A24-E063-4804A8C048EA},375000,2023-07-07,HP14 3SL,S,N,F,123,,MARLOW ROAD,STOKENCHURCH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57ED-9A24-E063-4804A8C048EA},890000,2023-07-31,SL9 8SQ,S,N,F,5,,BENTINCK CLOSE,,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57EE-9A24-E063-4804A8C048EA},473000,2023-08-01,SL1 7PA,S,N,F,45,,MILNER ROAD,BURNHAM,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57F2-9A24-E063-4804A8C048EA},630000,2023-07-10,HP22 5RU,D,N,F,12,,BYE GREEN,WESTON TURVILLE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57F3-9A24-E063-4804A8C048EA},260000,2023-07-17,HP20 1YP,T,N,F,3,,THE DELL,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57F5-9A24-E063-4804A8C048EA},340000,2023-08-09,HP13 7RG,S,N,F,41,,EVEREST ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{045A1898-57F6-9A24-E063-4804A8C048EA},355000,2023-07-28,MK18 3AT,T,N,F,27,,MISSENDEN ROAD,WINSLOW,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
